,name,avg_rating,num_of_reviews,latitude,longitude,restaurante_categoria,state_name,total_population,hispanic_population,avg_income
82028,taqueria 2 gallos de oro,4.3,108,36.6932426,-121.5968457,restaurante mexicano,California,38773436,14744533,63364.21
82064,the little shark,4.4,28,31.4208783,-103.5083408,restaurante mexicano,Texas,27337059,10704104,50373.87
82073,tortilleria la guera,4.4,167,26.6175406,-81.71319319999999,restaurante mexicano,Florida,20158603,4695397,48321.24
82125,carniceria la esperanza,4.7,67,34.053955,-117.9750976,restaurante mexicano,California,38773436,14744533,63364.21
82153,burrito beach,4.2,48,41.8828521,-87.6399326,restaurante mexicano,Illinois,12829297,2113775,53467.05
82166,the lone star mexican grill,4.0,34,31.437282,-97.4044156,restaurante mexicano,Texas,27337059,10704104,50373.87
82180,betos tacos y mas.,4.7,28,32.6627198,-97.3562424,restaurante mexicano,Texas,27337059,10704104,50373.87
82188,aurora's,4.1,125,33.4667238,-117.7014618,restaurante mexicano,California,38773436,14744533,63364.21
82234,guadalajara meat market,4.6,28,33.9292686,-118.1655053,restaurante mexicano,California,38773436,14744533,63364.21
82269,dulceria,4.7,78,40.8066447,-73.9533637,restaurante chileno,New York,19664161,3559667,59272.35
82296,ciudad azteca,4.4,57,32.4883032,-94.7292991,restaurante mexicano,Texas,27337059,10704104,50373.87
82319,hoang's noodle house,4.8,58,32.8428208,-97.2027675,restaurante mexicano,Texas,27337059,10704104,50373.87
82345,mariscos del rey,4.4,38,36.7930755,-119.7287139,restaurante mexicano,California,38773436,14744533,63364.21
82379,cesar's tacos,3.6,35,32.7106432,-97.0755145,restaurante mexicano,Texas,27337059,10704104,50373.87
82394,bachue,4.3,134,40.749937,-73.88038999999999,restaurante colombiano,New York,19664161,3559667,59272.35
82437,el rodeo's mexican amer restaurant,3.9,47,40.4592939,-88.3750192,restaurante mexicano,Illinois,12829297,2113775,53467.05
82450,tacos el jalicience 3,4.1,75,36.9149982,-121.7533954,restaurante mexicano,California,38773436,14744533,63364.21
82468,vecinas mexican restaurant,4.2,39,38.1100482,-122.2411347,restaurante mexicano,California,38773436,14744533,63364.21
82487,rodeo tacos,4.7,48,32.7897649,-97.3500467,restaurante mexicano,Texas,27337059,10704104,50373.87
82502,maya'mi cocina,4.5,34,25.8219546,-80.1921389,restaurante mexicano,Florida,20158603,4695397,48321.24
82511,barbacoa el maguey,4.4,78,30.1762632,-95.0808335,restaurante mexicano,Texas,27337059,10704104,50373.87
82541,"hacienda ""la margarita"" mexican grill",4.3,58,41.7089283,-74.6294629,restaurante mexicano,New York,19664161,3559667,59272.35
82557,el concón,4.5,38,41.6566705,-74.69246799999999,restaurante dominicano,New York,19664161,3559667,59272.35
82574,micheladas el patio,4.7,27,30.3320928,-95.4672382,restaurante mexicano,Texas,27337059,10704104,50373.87
82582,taqueria truck,4.6,88,33.9911041,-118.2046203,restaurante mexicano,California,38773436,14744533,63364.21
82618,fountain springs el tapatio,4.9,28,35.8925297,-118.9182682,restaurante mexicano,California,38773436,14744533,63364.21
82629,la paisanita,4.1,68,32.8112675,-96.8226817,restaurante mexicano,Texas,27337059,10704104,50373.87
82653,taqueria los primos,4.1,186,34.4170689,-118.4516314,restaurante mexicano,California,38773436,14744533,63364.21
82714,tacos neza,4.3,56,34.0982715,-118.3529977,restaurante mexicano,California,38773436,14744533,63364.21
82731,la potosina the mexican taco,4.7,94,33.1075241,-98.5678501,restaurante mexicano,Texas,27337059,10704104,50373.87
82761,el burrito,4.1,117,32.0084267,-102.0789261,restaurante mexicano,Texas,27337059,10704104,50373.87
82812,las tunas restaurant,4.2,28,34.0692306,-118.2943774,restaurante centroamericano,California,38773436,14744533,63364.21
82824,pupuseria y restaurante la llama,3.4,228,34.1777881,-119.1960577,restaurante centroamericano,California,38773436,14744533,63364.21
82914,encantó restaurant,4.2,54,33.5378238,-112.1160296,restaurante mexicano,Arizona,6707875,2030951,45892.43
82932,valencia's tex-mex garage,4.0,1004,30.4032495,-97.7213988,restaurante mexicano,Texas,27337059,10704104,50373.87
83311,santo mar mexican grill,3.9,78,33.4800338,-112.0283889,restaurante mexicano,Arizona,6707875,2030951,45892.43
83344,blue agave mexican steakhouse,4.4,58,28.693375,-81.3288889,restaurante mexicano,Florida,20158603,4695397,48321.24
83373,mi familia taco shop,4.7,75,29.9311828,-98.4100485,restaurante mexicano,Texas,27337059,10704104,50373.87
83404,la felix mexican restaurant,4.0,25,31.6814867,-106.2178101,restaurante mexicano,Texas,27337059,10704104,50373.87
83413,casa brasolin,4.4,14,25.773807,-80.189852,restaurante brasileño,Florida,20158603,4695397,48321.24
83420,birria and pozole to go,4.6,34,34.1895856,-118.6063549,restaurante mexicano,California,38773436,14744533,63364.21
83437,la santaneca,4.1,84,37.7362295,-122.4241753,restaurante centroamericano,California,38773436,14744533,63364.21
83463,mejia's easy to go,4.5,204,25.8923326,-97.4556516,restaurante mexicano,Texas,27337059,10704104,50373.87
83533,los vaqueros cafe and grill,4.0,78,29.5813997,-97.9570196,restaurante mexicano,Texas,27337059,10704104,50373.87
83568,criollos mexican-mediterranean food,4.0,26,37.8032316,-122.2678036,restaurante mexicano,California,38773436,14744533,63364.21
83577,viva taqueria,4.2,65,37.3376167,-121.9506528,restaurante mexicano,California,38773436,14744533,63364.21
83609,el portal,4.2,48,34.092621099999995,-117.4355172,restaurante mexicano,California,38773436,14744533,63364.21
83619,santo domingo restaurant,4.0,227,40.6677721,-73.8789127,restaurante dominicano,New York,19664161,3559667,59272.35
83680,la squina cafe & lounge,4.0,17,31.3471847,-110.9303583,restaurante mexicano,Arizona,6707875,2030951,45892.43
83687,tacos al vapor estilo guadalajara,4.5,74,34.004318,-118.0781349,restaurante mexicano,California,38773436,14744533,63364.21
83725,island soul restaurant & bar,4.6,28,40.6956024,-73.3897781,restaurante caribeño,New York,19664161,3559667,59272.35
83737,chalet,4.5,84,32.8955477,-96.6833593,restaurante latinoamericano,Texas,27337059,10704104,50373.87
83756,el michoacano,4.4,188,33.755502799999995,-117.8855811,restaurante mexicano,California,38773436,14744533,63364.21
83853,el toque latin restaurant,4.6,78,28.5270658,-81.4708278,restaurante venezolano,Florida,20158603,4695397,48321.24
83877,jass cuban cafe,4.9,75,26.1894912,-80.25184329999999,restaurante cubano,Florida,20158603,4695397,48321.24
83915,c'viche bar,4.4,17,26.1542161,-80.3221267,restaurante peruano,Florida,20158603,4695397,48321.24
83924,corona tacos,4.5,53,32.7129066,-114.6609224,restaurante mexicano,Arizona,6707875,2030951,45892.43
83948,filibertos,3.2,18,33.437787900000004,-112.4251758,restaurante mexicano,Arizona,6707875,2030951,45892.43
83956,elma's in harlem,4.7,28,40.7983149,-73.94391259999999,restaurante caribeño,New York,19664161,3559667,59272.35
83963,las morelianas,4.4,108,33.74687,-116.958806,restaurante mexicano,California,38773436,14744533,63364.21
84008,casa gazcón mexican grill,4.3,128,33.9492901,-118.0899112,restaurante mexicano,California,38773436,14744533,63364.21
84069,pasteles cristina,4.5,35,40.695185,-73.81809299999999,restaurante latinoamericano,New York,19664161,3559667,59272.35
84088,quezadillas estilo via ahumada,4.5,48,31.8176842,-106.1858045,restaurante mexicano,Texas,27337059,10704104,50373.87
84105,tacos mx,4.4,48,34.0453775,-118.2539967,restaurante mexicano,California,38773436,14744533,63364.21
84123,sebastin mexican food,4.5,68,33.3485272,-96.5515746,restaurante mexicano,Texas,27337059,10704104,50373.87
84150,bongos cuban café,3.8,85,26.0528863,-80.2106295,restaurante cubano,Florida,20158603,4695397,48321.24
84178,dina bella cuban cuisine,4.9,124,28.3039569,-81.39910119999999,restaurante cubano,Florida,20158603,4695397,48321.24
84214,mr john's tacos,4.5,58,26.9148469,-99.2695543,restaurante mexicano,Texas,27337059,10704104,50373.87
84223,lupita's meat market,4.6,138,34.0329097,-118.30562,restaurante mexicano,California,38773436,14744533,63364.21
84270,broadway diner,3.5,63,32.607267,-117.079993,restaurante mexicano,California,38773436,14744533,63364.21
84292,las llardas #2 mexican restaurant,4.5,68,29.8257311,-95.7203486,restaurante mexicano,Texas,27337059,10704104,50373.87
84321,mucho taco,4.2,108,33.3189167,-111.8605239,restaurante mexicano,Arizona,6707875,2030951,45892.43
84361,antonio's quick lunch,4.2,26,39.143622,-121.6508378,restaurante mexicano,California,38773436,14744533,63364.21
84370,asadas mexican restaurant,4.3,38,36.0553665,-118.9670861,restaurante mexicano,California,38773436,14744533,63364.21
84414,los potrillos,4.1,138,40.6375382,-74.1339821,restaurante mexicano,New York,19664161,3559667,59272.35
84443,julio's restaurant and meat market,4.4,118,28.5516454,-81.7626962,restaurante mexicano,Florida,20158603,4695397,48321.24
84485,taqueria el tapatio #12,3.0,58,34.2405676,-119.176963,restaurante mexicano,California,38773436,14744533,63364.21
84509,java dive organic cafe - mediterranean restaurant,4.5,88,30.3082193,-97.9407504,restaurante mexicano,Texas,27337059,10704104,50373.87
84533,el nuevo taino,4.3,88,40.8415858,-73.935892,restaurante latinoamericano,New York,19664161,3559667,59272.35
84560,gables cafe,4.7,93,25.7469967,-80.256776,restaurante cubano,Florida,20158603,4695397,48321.24
84587,paraíso del mar,3.9,37,34.2270213,-118.435182,restaurante mexicano,California,38773436,14744533,63364.21
84597,v live restaurant & live music entertainment,2.9,158,41.8461075,-87.7047528,restaurante mexicano,Illinois,12829297,2113775,53467.05
84633,ghynaro's grill,4.9,38,41.9759165,-87.7098145,restaurante latinoamericano,Illinois,12829297,2113775,53467.05
84643,los pambazos,4.7,44,37.2997757,-121.9497593,restaurante mexicano,California,38773436,14744533,63364.21
84655,toro toro fort worth,4.5,138,32.7559796,-97.3323712,restaurante latinoamericano,Texas,27337059,10704104,50373.87
84699,el alamo restaurant,3.7,56,31.3492881,-109.5542394,restaurante latinoamericano,Arizona,6707875,2030951,45892.43
84721,tacombi,4.2,14,40.747839,-73.941735,restaurante mexicano,New York,19664161,3559667,59272.35
84729,tex-mex,4.0,36,27.7636326,-98.2318996,restaurante mexicano,Texas,27337059,10704104,50373.87
84733,poblano's authentic mexican food,4.7,18,43.3101438,-73.6442849,restaurante mexicano,New York,19664161,3559667,59272.35
84741,huarache king,4.1,78,36.2126031,-121.1274065,restaurante mexicano,California,38773436,14744533,63364.21
84761,el perro,4.1,104,40.7552932,-73.8865244,restaurante colombiano,New York,19664161,3559667,59272.35
84793,vega,4.2,64,40.7108445,-73.9487352,restaurante dominicano,New York,19664161,3559667,59272.35
84816,brisas del mar ii,4.1,85,40.5790657,-73.8363988,restaurante dominicano,New York,19664161,3559667,59272.35
84848,chico's tex mex,4.7,78,40.9406605,-73.1070912,restaurante mexicano,New York,19664161,3559667,59272.35
84869,taqueria valparaiso,4.6,58,37.6384395,-121.0125529,restaurante mexicano,California,38773436,14744533,63364.21
84886,eldas,4.2,18,29.4594427,-98.5502358,restaurante mexicano,Texas,27337059,10704104,50373.87
84894,las brisas #1,4.4,88,33.7439882,-118.2876479,restaurante mexicano,California,38773436,14744533,63364.21
84929,cariblue,4.6,119,37.487046,-122.2201354,restaurante caribeño,California,38773436,14744533,63364.21
85023,chicks to go,4.5,35,40.584974,-73.8190947,restaurante peruano,New York,19664161,3559667,59272.35
85035,taqueria la hacienda,4.2,213,41.786253,-87.7103709,restaurante latinoamericano,Illinois,12829297,2113775,53467.05
85097,las nuevas,4.4,28,34.0361761,-118.1868245,restaurante mexicano,California,38773436,14744533,63364.21
85109,ricazuela fl,4.9,44,28.1932169,-82.3992837,restaurante venezolano,Florida,20158603,4695397,48321.24
85124,rancho grande grill,4.7,27,30.194827,-95.253305,restaurante mexicano,Texas,27337059,10704104,50373.87
85134,urban tortilla,3.0,128,37.619024,-122.3842085,restaurante mexicano,California,38773436,14744533,63364.21
85162,maggie rita's,4.2,57,29.7604054,-95.3640089,restaurante latinoamericano,Texas,27337059,10704104,50373.87
85186,the fed food & drink,4.0,38,25.8235404,-80.1874374,restaurante mexicano,Florida,20158603,4695397,48321.24
85198,delicias del rey,4.4,48,40.6786594,-73.6143611,restaurante centroamericano,New York,19664161,3559667,59272.35
85217,el tapatillo taqueria,4.5,35,31.5995398,-106.2744439,restaurante mexicano,Texas,27337059,10704104,50373.87
85241,tacos y mas,4.6,77,29.1495599,-82.0532937,restaurante mexicano,Florida,20158603,4695397,48321.24
85273,mamma lorna,4.2,38,40.8696266,-73.8429791,restaurante caribeño,New York,19664161,3559667,59272.35
85283,corazon urban kitchen,4.5,68,34.0752098,-117.7524375,restaurante mexicano,California,38773436,14744533,63364.21
85315,churros y raspados,4.3,38,34.0327971,-117.706225,restaurante mexicano,California,38773436,14744533,63364.21
85342,la morena taco shop,4.2,18,32.7211059,-117.0863535,restaurante mexicano,California,38773436,14744533,63364.21
85352,la bikina,4.2,28,30.1820538,-95.4864673,restaurante mexicano,Texas,27337059,10704104,50373.87
85360,mexico magico,3.8,64,40.846531,-73.832278,restaurante mexicano,New York,19664161,3559667,59272.35
85374,casa neta,4.1,48,40.7393295,-73.9886794,restaurante mexicano,New York,19664161,3559667,59272.35
85395,z’s,4.7,33,34.0236028,-118.1335787,restaurante mexicano,California,38773436,14744533,63364.21
85413,d&d meats & take out restaurant,4.5,118,27.2728896,-80.34222659999999,restaurante caribeño,Florida,20158603,4695397,48321.24
85453,la raza taquería y carnicería,4.2,23,29.9169233,-95.4435187,restaurante mexicano,Texas,27337059,10704104,50373.87
85459,el zocalo mexican steakhouse,3.8,93,33.7474899,-117.8338318,restaurante mexicano,California,38773436,14744533,63364.21
85468,los cocos,3.8,98,37.7783774,-122.2256641,restaurante centroamericano,California,38773436,14744533,63364.21
85520,pancho's tacos truck,4.1,18,33.7827586,-118.1978434,restaurante mexicano,California,38773436,14744533,63364.21
85529,tangonadas,4.6,18,34.4220517,-119.7022832,restaurante argentino,California,38773436,14744533,63364.21
85538,ta'qo guy filling station,4.7,44,32.8675804,-97.208139,restaurante mexicano,Texas,27337059,10704104,50373.87
85549,the porkupine pub,4.4,55,29.3370099,-81.1336508,restaurante mexicano,Florida,20158603,4695397,48321.24
85573,l taco bandera rd.,3.7,75,29.5074006,-98.6298218,restaurante mexicano,Texas,27337059,10704104,50373.87
85611,tortilleria la reyna,4.1,153,29.7063491,-95.4884781,restaurante mexicano,Texas,27337059,10704104,50373.87
85668,bike and burritos,4.9,48,42.2748871,-78.669011,restaurante mexicano,New York,19664161,3559667,59272.35
85684,al carbon pollos a la brasa,4.2,130,37.566596,-122.31857,restaurante peruano,California,38773436,14744533,63364.21
85722,taqueria y birrieria los compadres,4.6,208,26.2681401,-98.1082723,restaurante mexicano,Texas,27337059,10704104,50373.87
85790,mr. baja,4.5,16,32.8938868,-111.7550965,restaurante mexicano,Arizona,6707875,2030951,45892.43
85797,el borrego de oro,4.3,124,38.4984957,-121.429725,restaurante mexicano,California,38773436,14744533,63364.21
85858,tequilita's,3.9,59,40.6448768,-74.0138375,restaurante mexicano,New York,19664161,3559667,59272.35
85881,costa delmar mexican restaurant,4.5,66,33.9149212,-117.4849881,restaurante mexicano,California,38773436,14744533,63364.21
85900,morada neveria y paleteria,4.6,214,38.0204398,-121.278145,restaurante mexicano,California,38773436,14744533,63364.21
85985,taco nacion,4.7,25,34.0523891,-117.5576833,restaurante mexicano,California,38773436,14744533,63364.21
85998,sabor fresh mexican food,4.0,56,30.4476022,-84.3085644,restaurante mexicano,Florida,20158603,4695397,48321.24
86013,la rumba,4.4,64,29.5106215,-98.3929248,restaurante cubano,Texas,27337059,10704104,50373.87
86035,el rey de los tacos corp,4.2,16,40.7443251,-73.9153457,restaurante mexicano,New York,19664161,3559667,59272.35
86043,lily's cafe,4.4,158,36.7364125,-119.7863626,restaurante mexicano,California,38773436,14744533,63364.21
86112,birrieria san marcos,4.5,48,34.2278145,-118.4851119,restaurante mexicano,California,38773436,14744533,63364.21
86134,happy takos,4.9,78,29.4375532,-95.2304171,restaurante mexicano,Texas,27337059,10704104,50373.87
86171,taco n mama,4.4,66,30.5246124,-97.6351242,restaurante mexicano,Texas,27337059,10704104,50373.87
86209,tacos mando estilo monterrey,4.6,28,29.4666377,-98.5147017,restaurante mexicano,Texas,27337059,10704104,50373.87
86219,mejia's mexican food,4.7,27,33.8395443,-118.0814271,restaurante mexicano,California,38773436,14744533,63364.21
86229,taqueria y refresqueria julio’s,4.7,46,29.6879291,-95.1231307,restaurante mexicano,Texas,27337059,10704104,50373.87
86241,bàrbaro taqueria,4.7,128,41.9101051,-87.6907779,restaurante mexicano,Illinois,12829297,2113775,53467.05
86280,se7en inc. dominican bodega,4.4,18,42.6581222,-73.7645749,restaurante dominicano,New York,19664161,3559667,59272.35
86291,taqueria rositas,4.2,168,29.7374859,-94.9783172,restaurante mexicano,Texas,27337059,10704104,50373.87
